,TotalPop,Hispanic,White,Black,Asian,Income,Poverty,WorkAtHome,Employed,SelfEmployed,FamilyWork,Unemployment,State_frequency
194,4380.782,21.808784,54.208122,16.622278,4.0932207,56632.207,17.620392,4.326962,1869.92,6.1542273,0.14751133,8.329491,10.9176235
195,4139.6045,15.508727,58.94979,14.896176,3.7788112,54666.223,16.71255,4.113027,1897.9985,6.419695,0.19546424,8.114796,10.96243
196,4354.743,16.94664,61.389084,14.101409,4.3553276,58659.55,16.00093,4.397521,2017.1553,6.0516424,0.13182467,7.421438,11.04599
197,4352.215,19.552948,57.570408,15.671114,4.5337963,58070.926,16.587286,4.5241055,1929.5231,6.0096474,0.13747847,7.854226,10.918044
198,4252.1006,16.313702,59.20704,14.6736555,3.8321612,54509.36,16.531698,4.3225617,1938.9736,6.2843566,0.16927479,7.9137096,10.964698
199,4228.2925,15.487853,62.199337,13.792469,3.9878306,58599.64,15.83458,4.2471147,1946.0963,6.140702,0.15657197,7.5976896,10.980694
200,4387.855,19.244743,57.374184,15.798367,4.170973,57477.695,16.73741,4.437719,1929.5269,6.0781846,0.13988766,8.052448,10.933158
201,4738.0254,18.51224,65.29481,10.849853,7.145131,77878.31,13.721463,6.083717,2259.7834,6.509292,0.17982355,6.2981343,11.311739
202,4279.418,16.680449,59.0269,14.530212,3.825889,54991.996,16.67809,4.132579,1925.6636,6.192195,0.15503192,7.913097,10.963291
203,4318.0933,20.299452,56.64359,16.106241,4.2429852,56457.234,17.177664,4.3769355,1885.6025,6.025836,0.13780078,8.094121,10.898807
204,4189.815,17.44217,58.391323,14.6868,3.9356635,56455.87,16.460096,4.110502,1880.7134,6.2456064,0.16722101,8.044175,10.884696
205,4751.1216,18.283352,66.07896,10.738357,7.712332,81976.31,13.199214,6.692662,2290.5967,6.60395,0.20553772,6.1259804,11.316201
206,4444.14,16.859463,63.367958,12.462513,4.7319007,65255.82,14.98857,4.666397,2170.409,6.4175773,0.1936717,6.437395,11.24246
207,4461.979,15.969571,64.47057,12.730749,4.7771244,63495.87,15.136074,4.741599,2146.5159,6.297544,0.16355617,6.590257,11.183095
208,4207.275,19.271053,54.07516,16.657747,3.7638512,53376.56,17.424665,4.148169,1832.0654,6.3930607,0.17291938,8.434461,10.833919
209,4436.146,16.275417,63.81079,12.746979,4.55429,62572.79,15.246574,4.556665,2126.5566,6.3028684,0.16445403,6.7757993,11.15729
210,4339.2925,20.103235,53.032116,17.472723,4.373153,54627.863,17.710096,4.216737,1846.7412,6.1075683,0.15510431,8.562323,10.836334
211,4485.745,17.126575,63.757984,12.009498,5.3320065,67460.41,14.57685,5.126091,2166.0051,6.4051356,0.16156954,6.6410823,11.261855
212,4357.7964,15.651229,63.920906,13.087698,4.5663953,60695.68,15.484351,4.575764,2030.2709,6.1536584,0.13893,7.099001,11.115617
213,4319.6807,16.99996,59.873863,14.735653,4.023746,56490.793,16.539106,4.3879633,1941.4187,6.0666304,0.14457433,7.7583885,10.965987
214,4573.3057,18.081331,61.05252,12.958036,5.3925204,72247.375,14.31297,5.0801387,2309.904,6.4583926,0.20807555,5.7334213,11.445418
215,4403.21,15.905134,64.822845,12.313794,5.031919,64482.16,14.88039,4.7326703,2123.9377,6.2509894,0.15827826,6.6143694,11.1754675
216,4323.187,18.591194,56.36907,16.002047,4.2840104,54537.746,17.28545,4.2680902,1906.5723,6.000921,0.14262635,8.111136,10.923835
217,4274.2036,17.089447,58.67843,15.058101,4.3537817,55308.04,16.578049,4.2404976,1928.676,6.0744705,0.14793457,7.9407263,10.968571
218,4357.885,17.861372,59.625378,15.125658,4.463821,57609.55,16.312052,4.5132413,1972.2921,6.0189686,0.1362961,7.6933537,11.00095
219,4588.536,18.029373,63.71674,12.3792095,5.895847,71201.24,14.412891,5.5359797,2226.051,6.4304953,0.17799526,6.434953,11.23421
220,4661.8467,17.228432,64.28367,12.440308,5.1839232,73640.984,13.995131,5.3018923,2342.5857,6.745858,0.22113483,5.7371383,11.404889
221,4656.019,18.152086,60.00917,11.835889,4.4378057,71431.08,14.675995,4.8304386,2348.696,6.934845,0.27741536,5.9217024,11.329748
222,4332.8623,16.189062,61.97011,13.9804125,4.6866984,60329.215,15.584161,4.4324555,2051.2322,6.13546,0.15665875,7.096794,11.071907
223,4755.9033,17.945217,63.580032,12.190787,5.017041,73011.83,14.077609,5.369427,2381.5166,6.8037667,0.20910822,5.722249,11.381459
224,4366.8447,20.71385,52.76969,17.535372,4.203331,54836.848,17.637115,4.369746,1871.9447,6.1717863,0.14909703,8.5597315,10.86853
225,4393.6714,16.390207,63.04472,13.282565,4.667574,61164.285,15.495842,4.5624375,2073.2793,6.060374,0.1366053,7.0735645,11.137162
226,4445.3926,16.142677,62.681915,13.890089,4.3508973,59041.992,15.787373,4.575686,2058.424,6.1019444,0.13898462,7.3369336,11.041814
227,4573.5522,16.742247,66.983765,10.800286,6.364973,74575.75,14.055236,5.804309,2207.9802,6.528518,0.18859018,6.2701674,11.234118
228,4313.526,22.297712,51.637676,17.799309,4.064664,54813.336,17.956814,4.3553605,1795.999,6.2456303,0.16269535,8.727733,10.79765
229,4361.772,17.574432,60.0969,14.681221,4.3529053,57380.355,16.346872,4.3905654,1962.2675,5.9873405,0.12919825,7.7258973,10.986327
230,4314.818,20.400091,53.797607,17.129162,4.157437,55643.004,17.487127,4.2929397,1842.332,6.1376033,0.14891723,8.49293,10.838137
231,4363.6143,18.849144,56.885845,15.932169,4.1981926,55944.77,16.92291,4.477565,1923.2789,6.131151,0.1428065,8.018568,10.923553
232,4386.258,20.587368,53.403694,17.867876,4.1179237,56369.76,17.235682,4.406895,1879.951,6.18133,0.1439113,8.500158,10.875788
233,4420.199,18.911531,57.460773,15.54539,4.319487,55862.84,16.91839,4.5469103,1958.6565,6.181273,0.14008844,7.979915,10.979491
234,4454.971,19.421701,60.770206,12.560705,5.802069,66878.56,15.224696,5.1450944,2052.6985,6.199298,0.14685288,7.0866942,11.074582
235,4278.135,15.36859,63.308926,12.882957,4.4390373,60146.492,15.420442,4.4585686,2029.1082,6.3518267,0.16479531,7.0278053,11.120861
236,4401.277,16.248995,65.292465,11.322965,5.7186446,69052.23,14.36098,5.251677,2115.5085,6.416178,0.16302866,6.6100116,11.2122
237,4469.309,18.578215,61.643543,13.508602,5.3444877,64984.785,15.397081,5.09389,2045.3035,6.22746,0.14124753,7.1554613,11.067147
238,4592.8105,17.097136,65.19154,11.69457,5.8423676,72402.25,13.9948015,5.4220915,2270.485,6.2918477,0.17763226,6.169851,11.302536
239,4348.0215,17.553669,60.34465,14.80986,4.4771295,58111.797,16.126654,4.466604,1997.798,6.0255857,0.13606988,7.4924445,11.013268
240,4473.2563,20.229269,57.211647,15.601206,4.3236427,57734.816,16.860407,4.563259,1963.1162,6.1080317,0.13515869,7.9709797,10.969291
241,4557.121,16.424873,64.672966,12.227242,5.51243,68872.43,14.522913,5.229634,2213.094,6.3839893,0.17064741,6.317422,11.231837
242,4344.1953,15.382711,63.436653,13.636653,4.7069473,60026.5,15.587627,4.724068,2025.8231,6.0792375,0.14206475,7.2643714,11.036183
243,4554.6094,16.067158,64.97549,11.962346,4.725662,66960.805,14.796573,4.8868065,2222.1853,6.408755,0.1930234,6.3661923,11.312567
244,4369.085,16.198627,64.439285,12.428549,5.643666,67337.016,14.655577,5.0003633,2110.2312,6.159106,0.148308,6.5888157,11.2164755
245,4346.685,16.361755,61.73259,14.28847,4.254979,58140.164,16.055162,4.4576554,1968.9368,6.063412,0.13522142,7.466141,11.037454
246,4374.26,17.027157,61.591003,13.821342,4.6735077,60839.395,15.504019,4.656557,2047.0166,6.153322,0.13986024,7.174678,11.099479
247,4383.9707,16.125704,63.813107,12.989243,4.8064127,63287.78,15.07112,4.6457863,2095.7405,6.184101,0.14463522,6.832434,11.144468
248,4451.4224,17.118093,63.0661,12.683988,4.8605647,65638.89,14.861509,4.706475,2196.712,6.2946377,0.17179298,6.3705406,11.308061
249,4360.612,19.019608,56.052124,16.748259,4.3877444,55662.777,16.916803,4.4942636,1905.0658,6.014573,0.13774936,8.163139,10.908564
250,4671.7607,15.802807,67.29212,11.0617075,5.519446,72612.57,13.881423,5.313315,2332.7908,6.425823,0.21155347,5.835053,11.317872
251,4352.303,15.694865,62.553272,13.948724,4.3464327,58189.566,15.823216,4.5127206,2008.3301,6.0405903,0.14064485,7.3833036,11.0597515
252,4322.1367,16.469095,60.67786,14.396029,4.4448524,56808.098,16.250528,4.3828177,1969.515,5.9652762,0.13055982,7.6461277,11.030228
253,4438.1562,17.79308,59.427742,15.134634,4.433789,56917.17,16.496737,4.5340223,1969.0271,6.050966,0.13763316,7.834576,10.9593115
254,4300.9404,17.79042,58.115707,15.799219,4.333957,55672.36,16.630564,4.415188,1895.519,5.9177046,0.1351112,7.9972234,10.905044
255,4446.9556,15.739558,64.842926,12.711654,5.0113025,63525.895,15.114861,4.778084,2102.961,6.139419,0.14872752,6.740669,11.126825
256,4356.4556,21.109825,54.46571,17.179728,4.156928,56496.016,17.115156,4.535772,1897.5669,6.1605268,0.14853352,8.283492,10.928731
257,4454.521,18.890236,58.11962,15.698126,4.3588586,56616.79,16.733358,4.5973873,1970.7734,6.101608,0.14488429,7.905448,10.971585
258,4361.8657,15.608944,63.817654,13.477176,4.806838,61104.965,15.437324,4.6341963,2038.8329,6.0753684,0.14009601,7.015325,11.072273
259,4368.701,15.665002,63.88963,12.260619,4.406458,62663.6,15.123498,4.623859,2101.6726,6.4761558,0.18263176,6.7259154,11.164357
260,4428.7666,20.529963,55.168,16.367268,3.9924827,55756.266,17.354698,4.428067,1912.657,6.198494,0.1434031,8.284306,10.933137
261,4328.4634,22.30302,51.076935,18.066458,4.203028,55526.883,17.879349,4.3413897,1821.8042,6.222291,0.15684754,8.723573,10.820162
262,4425.267,18.497341,58.52587,15.306671,4.433756,57217.582,16.727348,4.471802,1979.5198,6.0940285,0.13954715,7.795294,10.986891
263,4427.667,17.272097,61.048676,13.66711,4.52451,62315.04,15.4665985,4.45816,2149.0264,6.428097,0.19246893,6.686785,11.157504
264,4377.1133,15.867664,61.049767,14.347676,4.332104,63738.113,15.6759405,4.361172,2106.2366,6.295111,0.24303108,6.9422803,11.156301
265,4804.574,18.390078,66.56046,10.244762,6.490663,82797.39,12.966344,6.314455,2493.8745,6.8641906,0.230686,5.472438,11.549863
266,4311.964,16.86599,58.948215,14.957496,4.116192,55216.875,16.568443,4.2926326,1930.3387,6.0755076,0.14591737,7.9908447,10.931827
267,4448.5117,17.3871,61.819748,13.316784,4.80294,61040.582,15.628956,4.8195367,2028.389,6.1678863,0.14067018,7.3241606,11.017388
268,4339.466,20.990162,52.28857,17.555593,4.3464494,54053.56,18.0552,4.2663546,1852.0686,6.1049848,0.1471269,8.5321245,10.841766
269,4658.9077,20.34486,61.933956,11.658228,6.8716335,75871.43,14.127862,5.979257,2169.238,6.4188685,0.173982,6.6688724,11.215133
270,4397.0903,16.592276,61.429024,14.197488,4.392349,57480.598,16.113579,4.5321984,1987.413,6.0710654,0.1387652,7.582333,11.016198
271,4534.3823,17.273272,64.4668,11.870664,6.13298,71137.664,14.364037,5.423828,2202.8975,6.1986113,0.16905259,6.4551134,11.226367
272,4439.119,17.705864,61.327103,13.454274,4.8302674,60736.656,15.715745,4.708548,2066.436,6.2534647,0.1418141,7.171514,11.079647
273,4492.32,17.75583,62.48391,13.104017,4.649015,61370.63,15.715092,4.6673737,2067.6223,6.2051616,0.13855945,7.198365,11.06514
274,4292.761,16.092682,62.32979,13.450818,4.3358665,59299.47,15.87449,4.2543993,2002.5554,6.1237006,0.15718105,7.397583,11.047265
275,4407.5083,15.796235,63.90576,13.02626,4.648602,60544.418,15.548575,4.640281,2049.7354,6.1466527,0.13777079,7.1728044,11.1017475
276,4352.846,16.25902,62.67242,13.821035,4.705956,59777.2,15.69535,4.648691,2007.0619,6.0895257,0.13835473,7.258201,11.048906
277,4353.6675,19.513657,56.893734,16.091509,4.3260045,56869.16,17.09988,4.3964734,1910.5856,6.0658755,0.13453801,8.005221,10.925021
278,4380.3013,24.016268,47.764637,19.358133,4.417843,53366.31,19.020477,4.164774,1756.015,6.2037597,0.17010891,9.103188,10.698047
279,4468.77,17.944584,62.03773,13.449351,5.375602,63899.367,15.432294,4.943065,2042.41,6.026326,0.13788922,7.1649156,11.05766
280,4293.97,18.715696,56.91385,15.416442,4.0104036,54653.848,17.13954,4.3393383,1914.9719,6.211339,0.15064576,8.063863,10.913021
281,4402.695,16.471397,64.43773,12.376284,4.989284,65024.43,14.823408,4.8732424,2106.6768,6.330114,0.14702299,6.7394743,11.150792
282,4495.673,15.333849,63.411022,13.646116,4.4073133,59797.8,15.742133,4.718858,2077.3032,6.3028874,0.15824032,7.075891,11.121552
283,4540.416,19.605745,59.414085,14.31492,5.116576,62497.715,16.0029,4.738986,2049.3997,5.784817,0.14355771,7.3938327,10.987002
284,4493.064,16.443487,63.441692,13.286387,4.860984,63095.016,15.386573,4.766468,2135.432,6.295846,0.14736618,6.7389994,11.168125
285,4427.909,22.380915,52.327312,17.59411,4.217613,56528.312,17.793673,4.2740455,1862.5402,6.13877,0.15972602,8.605152,10.875167
286,4386.802,17.767756,59.765762,14.891767,4.5198326,57702.598,16.251892,4.5240793,1999.3527,6.040343,0.14118372,7.5508685,11.013477
287,4322.43,16.99636,60.860287,14.511612,4.220603,58177.91,16.034487,4.4316006,1952.6196,6.0229936,0.13493596,7.5472946,10.994416
288,4324.7783,18.37858,59.823498,14.632616,4.3143296,59944.12,16.003613,4.4798055,1955.7773,6.0560827,0.13643529,7.7633715,10.959685
289,4349.2344,18.777739,57.925865,15.517628,4.4107237,57302.26,16.792067,4.337397,1937.547,5.998447,0.13649759,7.8835254,10.978016
290,4299.4517,22.942081,50.423195,17.49084,3.7260497,53481.758,18.42722,4.2094703,1797.8118,6.4970183,0.17548288,8.849434,10.838503
291,4477.8354,25.260838,50.36773,17.342178,4.1992826,57154.312,18.258772,4.5724015,1884.9967,6.317997,0.14374697,8.611476,10.921392
292,4325.8813,22.078423,53.04154,17.569761,4.0259275,55599.535,17.833286,4.416368,1840.8219,6.1703086,0.15297763,8.518109,10.865565
293,4368.7334,17.007545,62.07389,13.749188,4.6088567,60335.34,15.7127905,4.5453453,2037.2551,6.0659947,0.13604464,7.264013,11.081789
294,4299.6855,20.374687,51.367466,17.691097,3.989582,52510.68,18.148874,4.196108,1807.0024,6.2737765,0.16937672,8.89576,10.762852
295,4390.7666,21.810883,51.098328,17.870474,4.25558,54253.812,18.207722,4.3143983,1867.4059,6.2333846,0.15149572,8.647148,10.854508
296,4433.8823,16.576298,63.131485,12.7943735,4.6358814,64645.758,14.76588,4.7078404,2158.2295,6.415473,0.17543878,6.589095,11.224988
297,4383.51,17.039974,61.55901,14.273428,4.5263195,59481.125,15.84727,4.530795,2002.3953,5.8921533,0.13155337,7.411243,11.028308
298,4422.3423,20.523653,55.812206,15.792844,4.249194,56992.598,17.287937,4.351242,1918.5817,6.0892243,0.13964014,8.11681,10.937434
299,4327.8,18.418165,57.29782,16.083797,4.4208026,55458.97,16.826418,4.410239,1913.3984,5.9485254,0.13787036,8.003729,10.943534
300,4265.428,14.430458,61.931866,13.382167,3.9000776,58670.848,15.881958,4.2632165,1994.7935,6.4389887,0.19354755,7.5057263,11.023089
301,4453.772,15.653266,65.09684,12.5285635,4.9905148,63877.594,15.041172,4.9320903,2092.2517,6.312235,0.14826562,6.757449,11.134516
302,4575.7397,21.344044,57.134045,15.133742,5.544239,64299.117,15.999496,5.41581,1986.7502,6.3119154,0.13529585,7.977673,11.027231
303,4294.814,17.70873,57.575294,16.095493,4.3584085,55472.76,16.58537,4.4302664,1897.639,5.969428,0.13426152,8.039597,10.907525
304,4238.682,17.22438,58.685444,15.162574,4.2929506,56249.176,16.436043,4.3677926,1932.6843,6.237558,0.16256513,7.9106064,10.954671
305,4419.423,16.303436,63.18027,13.213569,4.640116,61878.133,15.307393,4.6674275,2082.1624,6.250132,0.13954777,7.0080833,11.1222105
306,4389.5605,16.189323,62.27756,11.55258,3.861412,63818.246,15.03904,4.4920526,2211.0425,6.7299314,0.24878168,6.52103,11.224786
307,4484.148,16.6891,63.115128,13.119965,4.511959,64650.277,14.881685,4.607502,2198.4849,6.3198485,0.17091686,6.5143747,11.2271595
308,4517.322,16.023375,65.18283,12.361641,4.40766,65081.953,14.720657,4.874559,2218.488,6.5544295,0.18821703,6.3604264,11.200589
309,4411.3096,19.349646,56.03097,16.10049,4.226979,55718.855,17.266956,4.3100443,1910.4882,6.0815296,0.13765684,8.224876,10.912025
310,4027.9631,13.758212,60.306343,13.255229,3.2016652,55716.688,16.819387,3.842618,1911.4031,6.7858944,0.28032574,8.034519,10.978816
311,4424.314,22.353256,51.229977,18.261929,4.2399774,54329.562,18.350973,4.319061,1843.6713,6.186869,0.15934314,8.729509,10.805969
312,4509.2046,16.525019,66.49769,11.394675,6.1373982,72615.49,14.32973,5.4742856,2243.0627,6.336081,0.19255362,6.0854926,11.313503
313,4329.5303,21.493912,52.36297,17.277435,4.0954137,54110.605,18.054695,4.2295313,1839.67,6.2091928,0.16033047,8.556064,10.827507
314,4498.8745,16.642727,63.62563,12.963817,4.915069,62972.875,15.392572,4.772443,2130.322,6.2774186,0.1502154,6.8625,11.1093855
315,4422.9634,20.856077,54.580845,16.225883,4.051347,56351.3,17.36449,4.3757772,1924.486,6.330066,0.14253643,8.316844,10.937742
316,4361.348,16.523952,63.93712,12.032285,5.034573,65915.45,14.53593,5.058542,2081.0818,6.4555774,0.14579539,6.8489537,11.16287
317,4525.6924,16.934296,64.0533,12.431807,4.7279778,65809.96,14.827158,4.846613,2214.9888,6.4552174,0.1755329,6.3841934,11.214971
318,4317.9453,16.493155,58.83543,13.245889,3.8848062,62825.76,16.115519,4.192296,2101.7095,6.7262597,0.31051543,7.029986,11.158973
319,4456.6206,20.76401,54.88991,16.757612,4.4107695,56958.926,17.268625,4.532766,1936.3466,6.1494546,0.14034311,8.32349,10.9094925
320,4306.353,16.392334,59.684406,14.586006,3.9260983,55303.18,16.406946,4.3471603,1952.4816,6.1994534,0.15013729,7.84713,10.977598
321,4175.935,15.014728,61.45638,13.126733,3.852753,58178.055,16.036781,4.2436233,1984.9075,6.6815023,0.22383177,7.2450686,11.096701
322,4527.866,18.618591,62.579372,12.373961,5.5375543,66954.43,15.094487,5.082897,2113.828,6.249668,0.1548854,6.849785,11.119142
323,4415.2554,19.9515,56.190376,15.770816,4.3121004,57287.438,17.221268,4.2826285,1938.275,6.1052165,0.13835928,8.061483,10.957289
324,4550.7407,24.693098,52.449448,16.553654,4.344277,58317.984,17.814106,4.815984,1887.0564,6.251678,0.14731474,8.4213295,10.974815
325,4373.1865,21.43126,52.987644,17.534586,4.290612,56467.6,17.410807,4.4814544,1877.1716,6.1981983,0.14429837,8.423974,10.907495
326,4308.998,17.44688,60.215412,14.894853,4.3100624,58109.152,16.061218,4.461383,1973.752,6.0514536,0.13497266,7.525647,10.994195
327,4138.117,15.199646,61.061966,12.271497,3.7151437,59178.12,15.841344,4.131165,2041.0282,7.0145917,0.28538272,7.3940883,11.092287
328,4655.2563,16.269083,66.77638,11.122967,5.664653,73223.46,14.015617,5.5071287,2326.2,6.5090065,0.20537573,5.736926,11.366414
329,4399.976,18.722311,58.853912,15.019188,4.1442237,57480.96,16.42969,4.4796042,1955.4811,6.054742,0.13366416,7.819155,10.967985
330,4365.2847,19.508883,56.84553,15.966351,4.201234,57093.96,16.947927,4.3879943,1923.7297,6.0890765,0.14065583,8.028897,10.929681
331,4382.143,21.735844,52.106903,17.903473,4.546203,56990.6,17.537798,4.3683805,1880.3381,6.159402,0.14518657,8.548301,10.858565
332,4349.352,17.202776,61.293613,14.267921,4.7124057,59628.234,15.901204,4.612175,1987.9114,5.9059753,0.13480264,7.4449086,11.048472
333,4425.185,16.56483,62.34404,13.696948,4.5444436,61114.996,15.522023,4.549008,2109.7239,6.176709,0.15673164,6.9615192,11.088679
334,4385.688,17.257145,61.915016,13.179912,4.9865336,63058.504,15.205519,4.8583336,2036.9069,6.1259766,0.13397609,7.2727723,11.097362
335,4357.9873,16.91673,61.67494,13.947336,4.4522796,58898.645,15.9160595,4.433204,2019.0856,6.0303264,0.13275234,7.3424616,11.064802
336,4342.219,16.707659,61.762344,11.049046,3.9125524,64013.867,15.245801,4.48521,2199.0256,6.826033,0.27551103,6.8575163,11.228367
337,4436.3955,15.775336,65.135826,12.445308,5.2247744,63913.066,15.140055,4.85724,2078.488,6.1214013,0.1431889,6.865678,11.093422
338,4584.2695,25.160421,51.5243,16.035973,4.4782934,63231.777,16.704765,4.992101,1956.296,6.548452,0.13985431,8.235674,11.125857
339,4587.953,17.526823,64.282776,11.573293,5.598708,72488.51,14.060937,5.4664974,2284.4458,6.5887156,0.19149438,6.0600142,11.362958
340,4329.5347,19.47744,55.416897,16.664827,4.2854943,55699.84,17.181124,4.3477716,1885.3611,6.059647,0.14173815,8.235776,10.8876505
341,4356.8936,18.34933,58.556496,15.324131,4.3056936,56907.96,16.663939,4.346888,1942.3745,5.98696,0.13322592,7.8563485,10.976257
342,4392.5435,17.713282,59.136276,15.224186,4.2718945,56728.49,16.3627,4.469547,1952.6664,5.9687977,0.13109827,7.8551874,10.938741
343,4499.883,18.836191,57.44062,16.055817,4.4382863,57594.367,16.748068,4.6363096,1974.3982,6.1551127,0.13737012,8.011794,10.956795
344,4349.3213,19.574764,55.59096,16.619463,4.0712595,56714.562,16.901136,4.407211,1897.1306,6.16856,0.14057091,8.271558,10.904061
345,4528.884,16.486744,65.80457,11.825427,6.2636967,72278.12,14.317305,5.420154,2223.7136,6.141314,0.18341783,6.349762,11.215043
346,4319.6396,17.89218,58.53126,15.3259325,4.0468493,56895.633,16.46438,4.3778567,1925.3794,6.0831757,0.13484012,7.894923,10.940995
347,4217.253,14.806862,61.404167,13.347691,4.069738,58181.008,15.629009,4.3042927,1995.4432,6.501276,0.19011065,7.459534,11.011466
348,4695.7207,17.860249,63.94624,11.704803,5.066909,70226.99,14.528791,5.188576,2302.814,6.5255427,0.19381359,5.9446073,11.394487
349,4384.034,19.011175,58.492622,14.751684,4.232313,58015.4,16.608784,4.4661236,1956.7657,6.126783,0.1359193,7.797874,11.010392
350,4409.021,20.689466,57.02584,15.584058,4.127604,57696.19,16.883911,4.5321727,1942.5645,6.215286,0.1403102,7.946214,10.999082
351,4642.095,16.75446,65.68693,11.983521,6.096693,72807.07,14.246899,5.4957194,2295.8022,6.237481,0.18498522,6.003689,11.298287
352,4570.047,19.135574,61.32969,12.785331,6.5642867,71028.6,14.733217,5.577472,2118.664,5.9711404,0.16701226,6.8092713,11.096039
353,4262.8623,15.415674,62.285,12.900042,3.829701,58835.402,15.84067,4.3353105,2024.9554,6.558779,0.20406175,7.144027,11.086994
354,4189.1533,14.585569,62.9451,12.001279,3.7675333,60189.64,15.608546,4.3405943,2012.2968,6.6969094,0.23499812,7.287737,11.058694
355,4409.2124,21.98226,51.226215,18.164865,4.3867493,55464.074,17.82759,4.3765388,1866.9784,6.1712794,0.14832647,8.670025,10.838575
356,4492.8345,15.691984,64.5836,13.254371,5.041806,63622.543,15.195002,4.880325,2094.5918,6.130868,0.1443047,6.7864394,11.085068
357,4189.2686,14.455867,62.2236,12.713652,3.7529612,58899.6,15.778557,4.188882,1985.7413,6.5357924,0.21412653,7.4004803,11.017374
358,4347.4355,16.068472,62.85748,13.600272,4.522453,60281.97,15.538577,4.5689664,2040.1985,6.1065817,0.13760416,7.1942334,11.080701
359,4363.6753,15.491552,64.95379,12.639986,5.428032,64368.652,15.122397,4.85948,2055.7454,6.0414877,0.14672028,6.8369226,11.079962
360,4588.5835,17.224987,64.47906,11.80532,5.13128,70212.67,14.228634,5.147583,2285.605,6.567503,0.19348632,5.9991603,11.353036
361,4353.0786,16.12893,61.350044,14.194541,4.0755577,56994.67,16.138279,4.47416,1962.5718,6.228548,0.14959401,7.614897,11.000895
362,4383.1064,20.558016,53.203205,17.450607,4.250116,55477.12,17.4562,4.3963413,1857.6045,6.1279974,0.1471057,8.59376,10.842811
363,4459.479,16.480074,63.01078,13.234562,4.9036107,61360.367,15.6112795,4.7098055,2086.6416,6.2286077,0.13924804,7.0373297,11.109797
364,4426.3804,18.33627,58.121845,15.479615,4.042718,56366.1,16.804537,4.395291,1947.8142,6.099463,0.13705625,7.9696,10.977903
365,4505.839,20.455853,57.40253,15.244358,4.2770615,60078.047,16.414692,4.777451,1975.4548,6.359726,0.13316327,7.986293,11.023388
366,4396.3794,16.256071,63.984753,12.720403,5.1918683,63121.88,15.223419,4.697487,2071.9011,6.0764356,0.1471503,6.941139,11.136077
367,4432.1235,18.746954,58.907642,14.863445,4.494631,58692.355,16.635712,4.4713087,1996.9614,6.104018,0.13611645,7.733947,11.009589
368,4424.2847,16.060858,64.9081,11.811873,5.538878,67389.05,14.680869,4.9967756,2131.543,6.2026,0.16163574,6.675791,11.190355
369,4564.661,16.77636,62.892174,13.280138,4.85495,62673.68,15.438509,4.7908454,2111.0542,6.0413017,0.14112507,6.925042,11.090638
370,4446.581,16.803682,65.1658,11.363773,6.0164776,71765.68,14.145434,5.5241437,2180.2356,6.573559,0.17942183,6.351934,11.259284
371,4501.957,17.493402,61.90926,13.679341,4.8635154,61064.0,15.649805,4.9216905,2057.9204,6.348233,0.14704324,7.333856,11.050902
372,4545.1562,19.55136,61.313667,13.28172,5.8099585,68819.11,15.026102,5.309532,2076.9,6.063795,0.15239345,6.967642,11.047327
373,4303.066,18.521133,55.805244,15.815978,4.3537793,55530.258,16.879622,4.2894783,1900.2579,6.254007,0.15366004,8.282765,10.878419
374,4551.0605,18.408463,62.047142,12.415639,5.1903467,70414.87,14.561575,5.083807,2259.4573,6.639886,0.18780199,6.043678,11.418569
375,4355.4473,19.278858,56.11501,16.63495,4.6516824,57065.297,16.886147,4.5314174,1925.7091,5.985248,0.14038521,7.952336,10.926171
376,4338.598,19.22422,56.36662,16.553677,4.54858,56643.715,16.9766,4.527337,1916.9954,6.0047855,0.14243785,8.042036,10.9588
377,4284.76,15.031504,61.873848,13.850379,4.0906134,58007.89,16.087835,4.2603025,1992.8605,6.3483534,0.18148561,7.4589186,11.021216
378,4447.4526,16.540077,62.826725,13.570233,4.5819936,61124.36,15.529964,4.619824,2093.6765,6.1820517,0.14053693,7.0679846,11.100202
379,4562.861,18.525707,62.740536,12.173698,6.571083,71785.58,14.420832,5.7071342,2163.314,6.3016195,0.15958428,6.7499366,11.118714
380,4339.875,21.651802,52.341846,16.644674,3.7039356,54168.504,17.861282,4.2728558,1865.729,6.3908606,0.1749338,8.560142,10.896364
381,4325.7866,19.855333,54.080967,16.794512,4.0135226,55105.027,17.293951,4.389412,1881.6138,6.229333,0.14792772,8.427078,10.863928
382,4419.0073,15.581594,63.51588,12.452841,4.420579,64537.457,14.638762,4.6655307,2185.7688,6.48588,0.20046903,6.4918427,11.234918
383,4410.675,16.348421,62.094193,14.194616,4.735061,59976.113,15.756011,4.65429,2045.9662,6.09644,0.14731239,7.181276,11.059208
384,4255.0796,18.248692,56.158276,15.409072,3.9576876,54533.637,17.04482,4.1676216,1889.4991,6.298232,0.15968078,8.188546,10.8873415
385,4353.707,17.130762,61.116997,13.94045,4.1937537,58682.707,15.925905,4.4573064,2039.3453,6.259969,0.14605044,7.322234,11.031241
386,4281.3833,16.185446,59.957493,15.018363,4.080399,56062.574,16.293205,4.3236794,1931.7147,5.9673295,0.14416432,7.8501267,10.9619055
387,4309.2363,18.86066,57.045387,15.740953,4.251837,55309.332,16.973244,4.2748203,1887.6094,6.0263705,0.1488954,8.070869,10.931195
388,4440.599,16.85964,62.79312,13.066683,4.6810865,60516.895,15.7836685,4.582542,2042.9098,6.041048,0.1307375,7.2068763,11.032139
