,TotalPop,Hispanic,White,Black,Asian,Income,Poverty,WorkAtHome,Employed,SelfEmployed,FamilyWork,Unemployment,State_frequency
193,4272.3633,15.880107,64.27514,12.005756,4.430348,63323.316,15.123003,4.900369,1997.3599,6.535185,0.15374684,7.077835,11.012906
194,4361.4106,15.791609,63.86383,12.233093,4.633715,67024.61,14.765202,5.1096377,2051.0808,6.2852716,0.15402792,6.9623933,11.147076
195,4219.79,18.776318,60.27277,12.025252,4.8737087,64557.797,14.803075,4.4167476,1984.7954,6.612621,0.15380648,6.771961,11.291985
196,4220.788,15.583049,64.67446,12.125302,4.48949,63643.57,15.2581415,5.3307343,1975.469,6.8170967,0.15395659,6.6908817,11.158243
197,4766.2144,15.739372,64.09884,12.041045,4.793789,58445.246,16.537163,4.3825655,2226.3728,6.114838,0.15409526,6.9634223,10.978396
198,4484.3843,15.731001,64.39789,12.28076,4.431919,62433.57,15.046691,4.4515,2119.017,5.849625,0.1539585,7.2429333,11.039583
199,4405.062,17.588577,62.732243,12.030011,4.330499,59835.895,15.577255,4.202305,2071.8318,5.8170123,0.15395994,6.7826953,10.947645
200,4289.1367,15.730478,64.5154,11.97616,4.499077,69006.76,14.672831,5.5870266,2000.0618,6.5587764,0.15398024,6.7257423,11.00887
201,4535.528,15.957408,64.6026,12.024947,4.2766585,71507.125,14.645263,4.8302374,2112.2883,6.2700205,0.15405443,6.780094,10.988694
202,4333.297,17.20792,61.95109,13.020092,4.342263,58757.992,17.744696,4.3526573,1999.1647,6.084541,0.15394948,7.3965464,11.080744
203,4606.2383,15.919963,64.1328,12.189315,4.605315,63698.54,15.017307,4.582707,2159.6372,6.166608,0.15387738,7.094947,11.081009
204,4247.1763,20.676348,58.71295,12.031694,4.777212,63894.42,15.767561,4.344553,2001.7513,5.8195276,0.15377238,7.206927,11.273064
205,4352.747,15.954475,64.497444,11.772426,4.327888,65501.67,14.900969,5.0626664,2059.9353,6.0610394,0.15380175,6.7345014,10.971099
206,4661.3135,16.336447,60.8426,14.493971,4.927752,63186.23,15.135619,4.545291,2242.5842,5.5940847,0.15375175,7.0974607,11.039308
207,4634.3833,16.41891,62.880913,12.042771,4.946899,62526.027,15.133659,4.439041,2249.1067,6.023105,0.15403304,6.805629,10.982454
208,4094.4976,16.302385,60.198467,15.725872,4.3383822,58872.156,16.29162,4.392992,1928.7839,5.9325805,0.15424013,7.485835,11.007076
209,5155.124,16.366535,60.830982,14.67612,4.6426463,62640.145,14.82764,4.505636,2418.4846,5.8544755,0.1538652,7.237062,11.07424
210,4392.3433,16.65526,61.45933,12.58769,5.882552,63888.75,14.912731,5.0580945,2101.8977,6.3270836,0.15390871,6.88041,11.2131
211,4345.933,15.500503,63.928852,12.386107,4.815014,65276.168,15.24178,5.289273,2050.8552,6.2264524,0.15337141,7.010772,11.0093775
212,4302.477,17.096163,59.308796,15.392844,4.8478727,59718.273,16.320183,4.5594273,1992.3519,6.1414294,0.15413696,8.047144,10.96938
213,4340.277,15.909991,62.51155,13.737497,4.3043375,57090.363,18.268148,4.890143,1948.8866,5.932374,0.15373106,8.807272,11.097453
214,4320.857,16.187988,63.745598,12.265701,4.6708784,61598.887,15.568106,5.65671,2010.7343,5.940074,0.15342042,7.1330266,11.085115
215,4304.308,15.706169,64.60966,12.066738,4.3889623,61992.06,15.4033165,4.433716,2021.0111,6.2469797,0.15398835,6.906954,11.127389
216,4259.6797,15.637246,64.81372,11.995389,4.278702,58750.133,16.61918,4.2288527,1984.2546,5.6946383,0.1539856,7.4047275,11.12017
217,4279.9893,15.921107,64.598915,11.97009,4.307567,59923.293,16.076488,4.4689894,1998.976,5.9582863,0.15398544,7.5503645,11.1204605
218,4239.1553,15.802896,63.378555,12.790962,4.5425167,62386.664,15.461962,4.651288,2005.5293,5.791226,0.15389611,7.1540937,11.1266165
219,4328.464,15.734484,64.58093,11.795745,4.538628,64875.504,14.510956,4.775163,2054.609,6.2632546,0.15360618,7.067383,10.866085
220,4463.15,17.088358,62.49807,12.002126,4.7694535,62751.414,15.187651,4.487571,2078.1624,5.9166355,0.15371074,6.903712,10.944089
221,4228.349,15.925771,62.483883,13.213387,4.980242,62741.7,15.7545,4.6279154,2000.8403,5.7211785,0.15384638,7.007736,11.090284
222,4494.228,16.234869,62.776974,12.353714,4.8607655,65953.64,14.92247,4.8401127,2164.4924,5.887035,0.15389942,6.6532507,11.025083
223,4622.84,15.838749,64.18711,11.840997,4.3377576,62503.504,14.99114,4.4036837,2184.5576,5.910896,0.1532464,7.3532124,10.7217455
224,4266.2695,17.484718,61.69471,12.148857,5.3922496,63825.02,14.8856125,5.035846,2035.8938,6.054559,0.15427653,6.739855,11.073039
225,4293.4277,16.140938,63.36873,12.838174,4.3306947,59629.383,16.412708,4.3492985,1999.3845,5.762207,0.15396492,7.3208995,11.067273
226,4380.5083,15.635459,64.209465,12.197878,4.439935,58192.85,17.134357,4.253394,2008.4677,6.042008,0.15406613,6.873993,10.842438
227,4343.403,15.766653,63.71719,12.59354,4.5641613,59752.684,16.446844,4.1961713,2034.0952,5.789641,0.15404671,6.938994,11.02674
228,4162.5894,15.661337,64.152916,12.081363,4.4644094,63704.055,15.686243,5.0389795,1981.9108,6.479763,0.15396374,6.6813035,11.18341
229,4460.8877,16.266628,62.095387,13.623204,4.5577555,58540.62,17.344797,4.324612,2060.4656,6.0113654,0.15407908,6.970435,10.9513235
230,4337.547,15.678293,64.91888,12.089917,4.2651134,58558.375,16.994324,4.2921147,2001.3143,6.240786,0.1540274,7.7758904,11.100744
231,4385.1816,18.64371,57.46918,12.449141,7.6110106,63489.94,15.4249735,4.873006,2071.6694,6.3211093,0.15418418,6.983726,11.039302
232,4319.955,15.962444,64.34819,12.077017,4.427179,65608.74,15.03085,4.81331,2016.4216,6.453732,0.15363522,6.961177,11.022144
233,4292.961,17.344234,62.075607,12.469412,4.419994,58015.637,17.513752,4.3198876,1985.4814,5.8371544,0.15402658,8.02136,11.012035
234,4430.969,15.715802,64.76535,11.975055,4.3374195,59649.586,15.893086,4.6908064,2047.3586,6.604983,0.1540245,7.053139,11.077656
235,4457.3413,15.721694,64.625916,11.966725,4.3937287,67355.96,14.85611,4.8549547,2107.562,6.0367064,0.1539718,6.917538,11.022147
236,4257.7334,16.445395,62.66205,12.145253,5.4675326,65042.47,14.831484,4.673626,2032.5195,5.8481092,0.15411054,6.7229686,11.184656
237,4633.553,16.151134,63.90552,12.175978,4.5156984,66725.336,14.81384,4.5636554,2195.0452,5.882646,0.15394868,6.8524194,11.013857
238,4504.0776,15.968711,64.03024,12.056242,4.4426684,63523.93,14.887889,4.577985,2148.4895,5.874753,0.1536119,6.864341,10.952646
239,4774.574,16.423738,63.83169,12.021316,4.3301,74213.2,14.572063,5.0782413,2263.3765,5.9272575,0.15368104,6.722189,11.009225
240,4356.904,16.395271,61.83398,13.462423,4.6723204,63588.355,15.272712,5.0100307,2055.8196,5.979068,0.15385334,7.386109,11.031674
241,4597.1606,15.901102,63.238693,12.099141,4.723774,63950.008,15.051843,4.9926286,2161.45,6.2524757,0.15401615,6.9415245,10.768821
242,4380.646,15.757441,64.27457,11.925841,4.354089,63535.453,14.956499,4.905648,2074.1438,6.390345,0.15394735,6.891005,10.710658
243,4308.3003,16.853725,62.58683,11.96984,4.7965894,64177.25,14.577652,4.5873785,2033.7576,5.9925127,0.15380715,6.7920637,10.965769
244,4339.3975,15.781095,59.665726,16.90165,4.3409925,59321.035,16.77504,4.416838,2040.2661,5.76519,0.15413873,7.170721,10.973637
245,4312.0713,15.7804575,64.15411,12.129285,4.499968,67319.695,15.1525545,5.3008437,2034.49,5.837544,0.15370332,6.901339,11.17074
246,4292.011,15.6549225,65.02769,11.845806,4.337812,64555.496,14.847303,4.7230196,2005.7078,6.459075,0.15384066,6.8411255,11.179396
247,4437.676,15.804537,64.585304,11.90902,4.6885376,66278.08,14.841007,4.416265,2119.4849,5.927326,0.15365718,6.755481,10.975543
248,4240.503,15.551968,63.41311,13.221932,4.322401,60393.453,15.378816,4.360098,1972.0483,6.687344,0.15403883,7.0425034,10.873085
249,4561.14,16.04581,60.245228,16.0266,4.5894766,64750.53,14.975744,4.398466,2167.868,5.9296236,0.15413424,7.452345,11.0731125
250,4597.7095,16.197638,59.906086,15.889512,4.379782,60309.42,15.572843,4.8489466,2196.209,5.5413938,0.1538564,7.226491,11.038299
251,4474.7773,18.377317,61.449593,12.167949,4.477702,62944.848,14.997146,4.3189077,2117.9382,5.6408386,0.15400413,7.260038,11.236607
252,4408.09,18.055452,61.13341,12.61029,4.522977,64196.74,14.705374,4.7190866,2080.9062,5.9539385,0.15409002,7.070195,11.025618
253,4324.848,16.17467,63.908733,11.877867,4.6856685,63585.133,14.989949,4.5316057,2050.4492,5.8309546,0.15395266,7.019595,11.191152
254,4420.034,16.04157,61.518764,13.388032,5.7180457,65006.4,14.526085,4.8433733,2100.7634,5.8283277,0.15408158,6.963031,11.012674
255,4469.1147,15.645283,64.41554,12.08245,4.4797378,63517.29,15.1256485,4.9772496,2154.0808,5.8073807,0.15376431,6.657107,11.017565
256,4232.644,16.493519,63.020035,12.266311,4.6456294,70984.53,14.937678,5.6577396,1956.6953,6.623115,0.15372854,6.956772,11.039202
257,4375.6265,15.825488,64.338455,11.947967,4.398802,63873.26,15.17707,5.762939,2043.2191,6.3002567,0.15399055,6.9563017,11.203175
258,4208.474,16.15685,64.25988,11.998163,4.382932,60156.84,15.088741,5.2909894,1994.5574,6.53359,0.15385382,6.6936436,11.190638
259,4234.242,16.38778,63.148502,12.144173,4.788886,68049.38,14.808253,4.7831745,2002.6902,6.4125714,0.15402083,6.8445244,11.116374
260,4306.402,16.197271,64.19223,12.11921,4.4119987,59072.78,14.977198,5.8923464,1951.0405,7.3828382,0.15408254,7.1917124,11.037799
261,4314.148,15.69659,58.40871,18.326395,4.2891374,58149.957,16.995672,4.6628537,1999.8519,5.5307875,0.15406634,7.4368653,11.003849
262,4812.7954,15.751593,64.65347,11.995638,4.315625,62114.066,14.999567,4.521921,2275.679,5.800484,0.15393841,6.814306,10.989845
263,4230.861,17.28072,62.727287,12.20638,4.40098,58601.383,17.826698,4.2702436,1979.2328,5.938102,0.1540117,7.236477,11.010384
264,4436.546,15.799901,63.449516,12.551305,4.9218774,63129.758,15.020086,4.650962,2105.7776,6.1033163,0.15392005,6.9235826,11.016146
265,4510.354,16.374561,63.809795,11.780346,4.43363,64339.37,14.926461,5.018255,2155.8774,5.9876356,0.15399012,6.8199387,10.868843
266,4286.1587,15.752092,64.68543,12.019638,4.305107,58878.293,16.264078,4.384376,2002.4,5.9445987,0.15400526,7.325636,11.056409
267,4684.851,15.89982,63.6991,12.739921,4.3989725,60403.484,15.960647,4.653216,2155.5132,6.10934,0.15398948,6.7705655,11.0031805
268,4357.506,16.287008,64.1137,11.930266,4.500175,62130.758,15.57255,4.429508,2054.5134,6.179542,0.15397306,6.7444763,11.013721
269,4472.9517,17.574635,62.579998,11.873696,4.3181543,57522.89,17.896683,4.6299996,2093.0493,6.1646953,0.15377557,7.2925954,11.0091305
270,4490.2427,16.118616,59.804634,16.197744,4.4025817,58000.82,17.346306,4.226965,2056.6333,6.4756064,0.15417127,7.4311585,10.950659
271,4382.4883,16.476461,64.10295,11.765254,4.3617816,64580.1,14.506848,4.500497,2072.6687,6.1589656,0.15373592,6.861891,10.923993
272,4227.5034,15.557632,64.298676,12.209009,4.5929604,57621.383,18.740564,4.3896008,1979.4937,5.6060753,0.15404613,7.4528775,11.111792
273,4400.012,16.23952,59.325424,16.571953,4.543139,62845.664,15.57859,5.2101483,2053.6619,5.8245697,0.15393914,7.3869724,11.116048
274,4375.8174,17.394371,62.31925,12.124435,4.7619143,63444.297,15.204952,4.990075,2069.1016,5.980002,0.15388076,7.145686,11.012429
275,4303.4355,15.756726,64.4182,12.096831,4.419725,66008.51,15.267563,6.0642757,1981.1411,6.515068,0.15343255,7.013966,11.112308
276,4727.191,18.500862,60.65563,12.219148,4.6643806,66513.6,15.006442,4.5292196,2271.743,5.8891306,0.15395468,6.6364965,11.195153
277,4399.456,17.817007,61.122345,13.129659,4.4528546,63146.793,15.379201,4.4075108,2087.3413,5.8743625,0.15406896,7.089431,11.224214
278,4637.7183,16.166647,64.28584,12.064168,4.379349,65695.24,14.836966,4.588945,2197.6023,5.846381,0.1539429,6.8790927,11.050748
279,4297.431,17.39316,61.50106,12.308612,4.9167542,63450.723,15.608488,4.576101,2034.0984,6.0355096,0.15381834,7.1642056,10.89283
280,4191.7095,17.583632,62.43756,12.039627,4.403468,63289.496,14.749915,4.4247403,2007.1396,5.96034,0.1541825,6.874036,11.227494
281,4381.112,16.064405,63.494217,11.968209,5.271396,64516.23,14.985455,4.7096987,2071.5967,6.1944504,0.15362339,6.9595666,11.136223
282,4053.4807,15.577511,63.96333,12.17152,4.706128,67922.51,15.3884325,5.221689,1927.8076,5.906397,0.15358831,7.154549,11.201771
283,4416.6763,15.86161,64.50811,11.92525,4.386132,64113.734,15.113994,5.01662,2059.3748,6.525553,0.15372863,7.0946436,10.955347
284,4480.566,15.628028,64.64444,12.032936,4.5131288,62537.777,14.92178,4.65759,2121.9478,6.338211,0.15375343,6.6829515,10.97753
285,4166.616,15.499756,62.860794,12.234945,5.81542,64088.266,15.745271,4.8444285,1972.653,6.4180484,0.15373012,6.8830276,11.207072
286,4079.1238,15.547562,63.91286,12.711493,4.45723,63748.94,15.654528,5.444385,1904.625,6.2368073,0.1538004,6.815379,11.13494
287,4501.9277,16.137623,63.449684,12.073836,5.00179,71122.22,14.874192,5.012761,2127.8484,6.4625473,0.15368566,6.912687,11.038604
288,4591.8,15.999483,63.46425,11.898221,5.4905863,64132.254,15.20663,4.5002933,2252.4375,5.9718266,0.15385582,6.9133506,11.001336
289,4256.7935,15.641067,63.325294,13.430381,4.2844357,58895.39,16.277998,4.2076855,1987.3846,5.899671,0.15398215,7.143928,11.105484
290,4533.077,16.228752,63.197414,12.265388,5.005822,70371.945,15.080328,5.02711,2116.7637,6.4298167,0.15374486,6.910327,11.070096
291,4518.9023,15.587786,64.9079,12.063982,4.376791,63471.324,15.004151,5.085802,2162.8457,6.461228,0.15389001,6.661815,10.959077
292,4255.216,15.93638,64.13749,11.999134,4.4350533,63435.066,15.371478,5.112617,2016.8907,6.893211,0.15374479,6.775907,10.99376
293,4439.0103,17.645063,58.757202,14.897449,4.8465133,61285.863,15.929154,4.4330955,2124.4805,5.81151,0.15396778,7.110423,11.180671
294,4395.6724,18.647861,60.486202,11.801398,5.5869465,64969.32,15.21279,4.169382,2108.3245,6.059581,0.15425998,6.801192,11.213734
295,4569.0127,16.345465,62.91089,12.432829,4.8058825,69759.38,14.828398,5.2364306,2130.8953,6.2800655,0.15398042,7.1460958,11.153402
296,4321.7104,19.43289,59.316906,12.044349,5.024092,65332.297,15.329732,4.327815,2013.2612,6.355165,0.15375525,7.0542903,11.296531
297,4602.495,16.302721,63.47913,12.412583,4.454978,63439.184,15.018776,4.4947762,2166.679,5.9759936,0.15387988,6.7959805,10.993487
298,4672.8906,16.70733,62.06576,13.252274,4.580355,60451.348,15.61219,4.401576,2150.0042,6.018048,0.15412433,7.321792,10.978907
299,4769.558,16.565304,62.893917,11.992047,4.7492723,69567.66,14.805321,5.285188,2234.5654,6.1787057,0.15355662,6.877653,11.031439
300,4303.303,17.17627,59.171707,14.92647,5.3809047,63764.863,15.358439,4.525296,2038.501,5.916336,0.15398513,8.05971,11.084621
301,4395.856,15.684301,61.7208,14.90151,4.3203716,58201.465,17.141222,4.8954597,2021.603,6.2982054,0.153855,7.6657825,10.996346
302,4407.039,16.40873,62.576797,12.427857,4.691276,68072.65,15.002398,4.8807893,2090.1082,6.451372,0.15366885,7.0056295,10.960748
303,4779.7476,16.257704,63.745502,12.180213,4.4909678,63020.676,15.443829,4.45152,2209.4727,5.812632,0.15390132,7.0317636,11.108622
304,4328.6987,15.835736,63.01918,11.946107,5.3731465,63840.95,15.355365,4.36434,2032.1042,6.2982183,0.15383239,7.344517,11.287032
305,4119.378,15.254088,65.00551,12.031299,4.3447757,63481.668,15.479655,5.3298087,1923.7148,5.8318644,0.15387498,6.9976993,11.167347
306,4423.6685,15.90568,63.361034,12.484357,4.7746153,61994.49,15.296375,4.5781116,2076.5918,6.199025,0.15396819,6.94384,11.205247
307,4467.425,17.387512,62.370525,12.053298,4.518015,60743.64,15.9105015,4.7316213,2088.6553,6.0158615,0.15395555,7.400555,10.96146
308,4886.372,16.465828,62.78379,12.621684,4.8114653,63201.66,15.099433,4.2915115,2319.2236,5.957382,0.15375781,7.2044177,10.981103
309,4705.665,20.258987,59.128548,12.503681,4.6215787,60229.812,16.21283,4.8362546,2263.8738,6.180228,0.15389515,6.9068317,11.1679125
310,4330.144,15.786256,62.8933,12.94814,5.0334563,64218.066,15.097002,4.5781393,2043.5664,6.0083647,0.1538592,7.297322,11.179151
311,4666.7837,17.403246,60.396687,12.42777,5.781687,65058.56,14.980664,4.45345,2200.419,5.9553857,0.15369038,7.104419,10.941007
312,4656.642,15.783367,64.3744,11.992936,4.496055,66813.8,15.072165,5.1740336,2172.1003,6.114509,0.15361138,7.2028775,11.010877
313,4361.752,21.098738,57.317677,13.412266,4.458783,57776.355,18.949757,4.230243,1972.8516,5.87569,0.15423417,7.378967,11.009805
314,4603.3784,16.49544,59.25906,12.061683,7.721407,67671.61,15.216066,5.2352123,2159.56,6.2533145,0.15370117,7.0005927,11.276019
315,4371.9604,16.51582,63.160854,12.423815,4.374182,64010.918,15.7125845,4.352139,2100.4412,5.8405213,0.15388359,6.674079,11.185011
316,4263.836,16.58786,60.311447,13.086892,6.4535613,60402.953,15.385383,4.425719,2040.5964,6.1101794,0.1539429,6.9292574,11.076933
317,4545.301,17.350487,60.273716,13.141594,5.8140492,63466.773,14.804783,4.433853,2199.1458,6.006374,0.15366638,7.2514567,10.995477
318,4208.2534,16.084105,59.477547,16.526035,4.3109126,57843.785,17.496153,4.2959456,1963.7172,5.9209824,0.1539206,8.918346,11.079815
319,4378.241,15.727261,64.596565,12.12493,4.343343,62354.562,15.102476,4.8292913,2067.8215,6.297524,0.15394354,6.884,11.108932
320,4476.0737,15.963092,64.434975,11.837326,4.39901,64029.01,14.986403,5.7412033,2065.2527,6.4218106,0.15394828,7.028704,11.02398
321,4688.5503,16.246813,62.928623,12.764361,5.003642,63969.23,15.184324,4.2817173,2212.1597,6.133974,0.15389688,7.3535957,11.017906
322,4102.875,16.797626,60.952847,13.591765,4.640404,58503.918,18.544508,5.0050964,1922.7611,6.7644863,0.15377906,7.1519217,11.037861
323,4384.0195,17.869272,60.573296,11.90731,5.474749,67928.984,14.749359,4.4771576,2106.244,5.956531,0.15395562,6.6207585,11.2374325
324,4316.257,16.746408,63.43405,12.041599,4.430339,68856.42,15.26497,5.0334525,2029.1162,6.072002,0.15399532,6.751141,11.033907
325,4394.0586,16.178654,64.053535,11.945163,4.4463234,58327.746,15.468873,5.1489987,1980.9745,6.2991133,0.15377912,7.2913165,11.18883
326,4152.633,15.502744,64.97564,11.896399,4.275289,58038.89,16.41122,4.282371,1934.9291,5.9402823,0.15397087,6.7742977,10.976708
327,4048.2827,18.125679,61.85494,12.28237,4.2366414,58706.645,16.77887,4.256884,1900.6449,5.68294,0.15361229,7.323775,11.231835
328,4476.248,15.84761,63.257988,12.1126795,4.7387924,64225.664,15.094372,4.7864285,2135.4993,6.126319,0.15426213,6.9470086,10.8501005
329,4319.209,15.677832,62.68959,13.903857,4.340606,59532.457,16.225384,4.7503543,1987.8772,6.7273035,0.15398133,7.0071864,10.986275
330,4440.4263,17.225864,61.7261,13.239825,4.32099,58396.75,17.390478,4.2117004,2067.6042,6.383243,0.15391433,6.9330206,11.184853
331,4384.6484,16.243622,63.757675,12.110493,4.578381,64660.125,15.265,5.022792,2060.2908,5.875256,0.15370193,7.015551,11.152966
332,4755.858,18.653004,60.80015,12.806784,4.3195057,58426.383,18.514614,4.686797,2098.007,6.1114674,0.15382797,8.115434,11.18057
333,4069.1104,17.972485,59.302486,12.030769,4.651484,57675.71,18.16535,4.2991705,1896.1985,6.061641,0.15377462,7.692045,11.025991
334,4593.5513,16.294651,62.76875,13.297297,4.3664203,59903.57,15.446502,4.707893,2137.8506,6.2327504,0.15392181,6.821916,11.143198
335,4303.1104,16.287374,63.209248,12.346776,4.629053,63256.87,15.046174,4.6065764,2030.0281,6.0945525,0.15397613,6.9266686,11.015311
336,4310.118,16.232012,59.21911,13.770284,7.4078774,67790.945,15.012792,4.987327,2020.1527,5.8058195,0.1542379,7.2347436,11.058438
337,4416.173,16.143398,61.71577,11.938197,6.594505,68752.11,15.118633,4.6697273,2085.7913,6.429864,0.15350965,7.190415,11.199057
338,4266.3394,15.841009,64.040306,12.2547035,4.531647,63238.277,15.518475,4.7744265,2017.7532,5.905759,0.15372013,7.176363,11.195137
339,4462.755,15.362531,64.763794,12.290598,4.5317864,66178.375,14.8845005,4.5633616,2129.472,5.758996,0.15341379,6.8420525,11.017511
340,4407.378,15.903868,64.61367,11.905912,4.3004494,62595.113,15.040744,4.6695647,2070.9167,5.960692,0.1537572,6.9460626,10.990148
341,4452.8105,17.271137,61.81233,12.372235,4.9555826,65114.742,15.093396,4.892981,2097.272,6.276108,0.15384872,7.0619416,11.0405245
342,4513.115,17.138433,62.13046,12.102044,5.0698433,60152.75,15.560487,4.3293056,2150.5256,6.2706594,0.15409455,6.72899,11.008445
343,4345.281,15.585605,57.392982,19.550426,4.2997694,58250.27,17.294764,4.370278,2001.0453,5.8788834,0.1539277,7.6090193,10.999249
344,4256.6855,16.830688,61.635826,11.971663,6.2290006,65710.2,15.153377,4.731105,2036.3135,5.9802794,0.15432066,6.8481784,11.042518
345,4492.8643,16.55212,63.453773,11.975705,4.4165297,63822.45,14.49898,4.463771,2147.1301,5.9218163,0.15374608,6.7419543,10.951521
346,4260.345,15.682919,62.53441,14.041791,4.314722,59963.51,16.1295,4.7085147,1973.8018,6.078688,0.15391776,7.211057,11.071315
347,4273.823,16.895948,59.317013,12.03703,7.022391,69033.68,15.955255,4.5256815,1988.9884,6.084225,0.15372907,7.133559,11.288903
348,4657.6704,17.46603,62.754078,12.017416,4.4821377,60021.863,15.760179,4.4104495,2167.9167,6.1046968,0.15393783,6.8327785,10.920218
349,4670.5435,15.9595785,61.59951,14.692962,4.5655665,58814.52,16.415348,4.276092,2127.757,6.1839576,0.1541012,7.1430893,11.029735
350,4333.554,17.274137,60.870937,12.024973,5.9665365,71513.89,15.621798,4.7061434,2026.6421,6.3916144,0.15382802,6.9563293,11.196984
351,4212.18,15.542442,63.47984,12.425731,5.195593,67180.57,15.735526,5.2723165,1993.2853,6.0420346,0.1537045,7.035206,11.132913
352,4136.8604,17.092953,62.68452,12.059528,4.500066,63699.023,15.902932,5.680165,1894.2587,6.33423,0.15344752,7.3354707,10.982459
353,4157.81,16.698233,62.72876,12.125064,4.830139,59275.54,16.854652,4.625732,1957.7567,5.838423,0.15388808,7.826217,10.991692
354,4700.8687,17.185461,59.139423,15.130961,5.1528916,61741.71,15.381055,4.3529725,2233.352,5.885326,0.15416387,7.188223,11.152481
355,4212.4697,15.835583,62.530434,12.033971,6.1659245,62158.758,15.702621,4.849552,1988.2411,6.293806,0.1536977,7.1624117,11.195972
356,4371.477,16.570251,61.968605,12.008157,6.0488935,67882.16,15.145134,4.741276,2098.936,6.127569,0.15396258,7.0260215,11.044639
357,4371.8394,16.464998,64.14631,11.892211,4.354454,60742.26,15.588672,4.5542383,2049.5547,5.9751287,0.15395744,6.983911,10.939598
358,4483.0063,17.688385,61.673306,12.656134,4.400892,59210.434,15.767259,4.4927444,2102.3887,5.994306,0.15395367,7.040338,11.15702
359,4369.5176,15.797986,64.49838,11.96122,4.4555717,64288.37,15.011466,4.948954,2052.6572,5.9922557,0.15377314,6.919763,11.079408
360,4807.1816,15.824971,64.59552,12.092206,4.275194,61882.58,14.825215,4.7157307,2270.091,6.070271,0.153775,7.089948,10.991394
361,4237.23,15.687387,64.62873,11.8855,4.4537816,64796.516,14.79507,4.6821775,2012.436,6.1838746,0.15394092,6.776536,11.21083
362,4626.8857,15.593795,64.8266,12.051446,4.3195024,62431.86,15.12153,4.8672304,2192.1182,6.357902,0.15381429,6.8417344,11.001412
363,4752.473,16.498426,62.837753,12.020027,4.717479,74588.55,14.695759,5.6409383,2267.1482,6.1134768,0.15371953,6.8762927,10.992292
364,4411.58,16.962765,62.634144,11.928688,4.929931,68016.09,14.912949,4.6261606,2105.8428,5.955381,0.15391833,6.825875,11.222964
365,4352.3545,17.850729,61.160583,12.47783,4.818478,59015.723,15.161286,4.46321,2011.2467,6.1727357,0.15419307,7.1040187,10.972636
366,4470.685,15.626322,64.79338,12.09083,4.3568645,63482.79,15.008569,4.8040123,2133.1506,6.189513,0.15392898,6.786222,11.023062
367,4342.6562,16.510557,62.863132,12.947379,4.396189,64592.023,15.5286455,4.3503623,2038.4336,6.032211,0.15388931,6.9418535,11.029208
368,4299.935,16.16382,63.323784,12.275446,4.706015,63012.66,15.360272,4.7949476,2069.1223,5.921438,0.15366726,6.764385,11.2444105
369,4434.0444,16.109272,64.27638,11.864758,4.368745,63385.207,15.068298,5.4983835,2092.0422,7.2411056,0.15351096,7.21225,10.879043
370,4337.546,16.741533,64.02092,11.879035,4.2837477,67991.92,15.146785,4.7027593,2012.9178,6.051091,0.15404752,6.6603737,11.016113
371,4183.995,16.389038,63.759583,12.181854,4.3405237,69449.66,15.49089,5.6431494,1962.8439,6.252875,0.15388685,6.59523,11.007877
372,4283.792,16.28552,63.07501,12.1268835,4.547869,63201.805,15.619568,5.270692,2017.8429,6.7387996,0.15359373,7.113175,10.880887
373,4620.755,15.934004,63.892387,12.084062,4.97341,64436.555,14.881094,4.8268943,2222.9568,5.998484,0.1539473,6.930883,11.024945
374,4309.442,15.556182,64.992935,11.924065,4.2899,59241.41,16.356514,4.5802364,1994.0397,6.2725735,0.15401864,6.879758,10.938174
375,4606.504,16.186981,64.083755,12.01724,4.3037043,59416.008,15.770289,4.708867,2135.7864,6.1513996,0.15389548,6.9984436,10.995669
376,4206.4185,15.973758,64.3722,12.030182,4.30657,58423.715,17.216356,4.4224224,1974.4436,6.092111,0.15399702,7.5323086,11.000757
377,4505.358,16.599752,61.695538,12.19916,5.6394124,64206.125,14.911528,4.538533,2179.4355,6.03874,0.15393676,6.7547426,10.971652
378,4232.5728,16.619448,63.126957,12.559153,4.307855,63576.105,15.107652,4.5083265,1973.446,6.0859475,0.15394364,7.36815,11.114099
379,4559.2593,16.332863,58.34432,16.49365,4.849186,56786.945,18.78589,4.6828537,2074.3582,5.9608097,0.15408859,8.323629,10.956757
380,4821.74,17.762503,60.516403,12.475431,5.3510003,65254.305,15.214502,4.7899113,2310.0833,5.897325,0.15370582,7.062507,11.230682
381,4604.8555,15.726051,64.02036,12.51022,4.399291,63006.766,15.579284,4.638402,2231.065,5.815281,0.1536244,7.213365,11.005153
382,4345.0977,17.57258,62.01368,12.184078,4.836443,62451.77,15.193411,4.4520383,2067.823,5.842185,0.15406395,6.8231826,11.211505
383,4263.364,15.882217,63.572067,12.09137,4.9231257,63431.26,15.363845,4.540441,2039.839,5.9478984,0.15400453,6.753401,11.221688
384,4673.202,16.780605,60.186417,12.885669,6.2795234,69253.65,14.826322,4.769902,2246.8801,6.0849442,0.15361424,7.1067104,11.230338
385,4431.0254,16.111021,64.03051,12.202604,4.32284,65018.445,14.768262,4.3280616,2130.5227,5.794456,0.1539329,6.6748123,11.139603
386,4281.494,17.350843,62.38267,12.185595,4.6777463,65642.68,15.016789,4.9159675,2023.6101,5.8504486,0.15405525,6.8795886,11.035656
